Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
nan,nan,False,False,3,3.564455928797015,3.564455928797015,True,False,3,2.955579829834009,2.3030496746214135,9.115335075457084,2.1428571428571446,2.1428571428571446,True,False,3,3,1.3333333333333335,0,0.0,0.0,1.6666666666666665,0.33333333333333326,2.220446049250313e-16,2.0
nan,nan,False,False,3,0.6933677863910428,0.6933677863910428,True,True,3,2.440698882273543,2.2456711823281283,4.5176726542710135,2.3922902494331053,2.3922902494331053,True,False,3,3,0.8571428571428571,0,0.0,0.0,1.857142857142857,0.5714285714285714,0.42857142857142844,2.0
nan,nan,False,False,3,3.769533653254584,3.769533653254584,True,False,3,2.844748028491642,2.002236810271089,3.0709500718099134,2.1428571428571423,2.1428571428571423,True,False,3,3,1.4285714285714288,0,0.0,0.0,1.7142857142857144,0.2857142857142856,0.0,2.0
4.989373007438898,4.989373007438898,True,False,6,0.16795865633074997,0.16795865633074997,True,True,6,2.795087953716937,1.6776604879722214,4.96278546626911,3.6772486772486794,3.6772486772486794,True,False,6,6,0.7,0,0.0,0.0,1.9000000000000001,0.32000000000000006,0.44000000000000006,2.0
6.218016839695902,6.218016839695902,True,False,7,4.337441197906314,4.337441197906314,True,False,7,2.5786096006158137,2.3282968767221783,8.928551314867198,7.026862026862025,7.026862026862025,True,False,7,7,0.769230769230769,0,0.0,0.0,0.923076923076923,0.30769230769230765,0.34401045807689057,1.9999999999999998
nan,nan,False,False,3,4.46167097329888,4.46167097329888,True,False,3,2.5753561588598934,1.9275702513977415,2.3088332352596774,7.433862433862433,7.433862433862433,True,False,3,3,0.7499999999999999,0,0.0,0.0,0.875,0.625,0.49999999999999994,2.0
1.842265067557313,1.842265067557313,True,False,4,3.7695336532545847,3.7695336532545847,True,False,4,2.7568308051653143,1.887510117609239,4.7105883833539615,2.142857142857145,2.142857142857145,True,False,4,4,1.4285714285714286,0,0.0,0.0,1.714285714285714,0.28571428571428564,2.101618266747808e-16,1.9999999999999998
nan,nan,False,False,3,4.46167097329888,4.46167097329888,True,False,3,2.825546762487794,2.0734830178707835,6.149393413983024,8.095238095238095,8.095238095238095,True,False,3,3,0.625,0,0.0,0.0,0.7499999999999999,0.6875,0.5625,2.0
nan,nan,False,False,3,4.042970619198009,4.042970619198009,True,False,3,2.1379811774363686,1.9698067873435148,2.061069520724014,2.648442092886538,2.648442092886538,True,False,3,3,1.5555555555555558,0,0.0,0.0,1.7777777777777781,0.2222222222222221,2.220446049250313e-16,2.0
nan,nan,False,False,3,3.769533653254584,3.769533653254584,True,False,3,2.8428954004172073,2.0092091748990217,4.219385362918154,2.1428571428571446,2.1428571428571446,True,False,3,3,1.4285714285714284,0,0.0,0.0,1.714285714285714,0.2857142857142858,2.220446049250313e-16,2.0
nan,nan,False,False,3,3.9233419465977613,3.9233419465977613,True,False,3,2.2548169516927365,1.9812295340636545,8.676740436536415,2.3544973544973553,2.3544973544973553,True,False,3,3,1.5000000000000002,0,0.0,0.0,1.75,0.2499999999999999,1.1102230246251565e-16,2.0
2.012634313378204,2.012634313378204,True,False,4,4.04297061919801,4.04297061919801,True,False,4,2.00432143099153,1.8133471573437365,5.8047387546515665,2.6484420928865373,2.6484420928865373,True,False,4,4,1.5555555555555556,0,0.0,0.0,1.7777777777777777,0.22222222222222224,1.050809133373904e-16,2.0
nan,nan,False,False,3,3.9233419465977604,3.9233419465977604,True,False,3,2.6929639710418236,1.5869916159207258,4.343505737275347,2.3544973544973544,2.3544973544973544,True,False,3,3,1.5,0,0.0,0.0,1.75,0.25,0.0,2.0
3.926673751328375,3.926673751328375,True,False,4,0.4062589721504442,0.4062589721504442,True,True,4,2.3388921912148968,2.3010569067142033,7.641919903296221,2.7954144620811303,2.7954144620811303,True,False,4,4,0.7999999999999999,0,0.0,0.0,1.8666666666666667,0.4444444444444445,0.43997755273829636,2.0
nan,nan,False,False,3,4.3374411979063145,4.3374411979063145,True,False,3,2.5810996277711236,2.171328712979469,6.407135135705771,7.026862026862025,7.026862026862025,True,False,3,3,0.7692307692307692,0,0.0,0.0,0.923076923076923,0.6153846153846152,0.4615384615384614,1.9999999999999998
nan,nan,False,False,3,3.9233419465977604,3.9233419465977604,True,False,3,2.344609461702526,2.071207378773212,9.242952202503682,2.3544973544973544,2.3544973544973544,True,False,3,3,1.5,0,0.0,0.0,1.75,0.25,0.0,2.0
nan,nan,False,False,3,4.46167097329888,4.46167097329888,True,False,3,2.1131624932832347,2.138961435564858,6.302920108321566,6.772486772486772,6.772486772486772,True,False,3,3,0.8750000000000001,0,0.0,0.0,1.0,0.5625,0.43750000000000006,2.0
4.776833156216792,4.776833156216792,True,False,6,1.5008613264427217,1.5008613264427217,True,False,6,2.7002191619148803,1.870034479572352,9.577866713289223,3.2671957671957674,3.2671957671957674,True,False,6,6,0.43749999999999994,1,0.6666666666666666,0.0,1.25,0.3499999999999999,0.3526683994916472,2.0
2.828551186680835,2.828551186680835,True,False,4,0.9804766006316399,0.9804766006316399,True,True,4,2.2751865952334667,2.4976411712990325,5.2228429468154625,1.3844797178130501,1.3844797178130501,True,False,4,4,0.7999999999999999,0,0.0,0.0,1.7333333333333332,0.48888888888888893,0.3142696805273544,2.0
5.40055587345704,5.40055587345704,True,False,6,4.3374411979063145,4.3374411979063145,True,False,6,2.1206171494021735,2.2282024990358007,3.0885930581807637,6.2128612128612115,6.2128612128612115,True,False,6,6,0.9230769230769232,0,0.0,0.0,1.076923076923077,0.3384615384615385,0.2983187604563894,2.0
