Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
8.117251151,8.117251151,nan,nan,4.0,4.425782372,4.425782372,nan,nan,4.0,2.747231243,2.131167054,5.468757209,7.78659612,7.78659612,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.8,0.577777778,0.453246179,2.0
7.927253405,7.927253405,nan,nan,6.0,4.608487981,4.608487981,nan,nan,6.0,2.650945756,1.587997956,9.493816579,8.395863396,8.395863396,nan,nan,6.0,6.0,0.636363636,1.0,0.333333333,0.0,0.727272727,0.454545455,0.477597292,2.0
7.231668438,7.231668438,nan,nan,4.0,4.569336779,4.569336779,nan,nan,4.0,2.397929487,1.752173794,3.805638115,7.962962963,7.962962963,nan,nan,4.0,4.0,0.7,0.0,0.0,0.0,0.8,0.5,0.496655481,2.0
6.818396505,6.818396505,nan,nan,4.0,4.52148531,4.52148531,nan,nan,4.0,2.544209195,1.71717756,2.951555512,7.433862434,7.433862434,nan,nan,4.0,4.0,0.777777778,0.0,0.0,0.0,0.888888889,0.481481481,0.447520221,2.0
9.944677127,9.944677127,nan,nan,4.0,4.746668693,4.746668693,nan,nan,4.0,2.771562079,1.89896203,9.790721048,10.23498288,10.23498288,nan,nan,4.0,4.0,0.352941176,1.0,0.5,0.0,0.411764706,0.568627451,0.72097162,2.0
6.780021254,6.780021254,nan,nan,4.0,4.461670973,4.461670973,nan,nan,4.0,2.68855948,1.842569738,2.69013687,7.433862434,7.433862434,nan,nan,4.0,4.0,0.75,0.0,0.0,0.0,0.875,0.458333333,0.471404521,2.0
6.21801684,6.21801684,nan,nan,4.0,4.337441198,4.337441198,nan,nan,4.0,2.419643857,2.499870977,7.932365317,7.026862027,7.026862027,nan,nan,4.0,4.0,0.769230769,0.0,0.0,0.0,0.923076923,0.461538462,0.435142635,2.0
7.408784981,7.408784981,nan,nan,4.0,4.589844551,4.589844551,nan,nan,4.0,2.776697121,1.513457684,3.535342908,7.685815067,7.685815067,nan,nan,4.0,4.0,0.761904762,0.0,0.0,0.0,0.857142857,0.507936508,0.455641273,2.0
7.444208289,7.444208289,nan,nan,4.0,4.52148531,4.52148531,nan,nan,4.0,2.889569865,1.787495995,7.493350069,8.021751911,8.021751911,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.777777778,0.481481481,0.523782801,2.0
11.43416095,11.43416095,nan,nan,5.0,4.608487981,4.608487981,nan,nan,5.0,2.651738624,1.685804299,3.642839168,8.395863396,8.395863396,nan,nan,5.0,5.0,0.636363636,1.0,0.4,0.0,0.727272727,0.590909091,0.516264395,2.0
6.558625576,6.558625576,nan,nan,4.0,4.282227964,4.282227964,nan,nan,4.0,2.984591602,2.344293887,8.252207505,7.433862434,7.433862434,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.833333333,0.5,0.471404521,2.0
7.089975204,7.089975204,nan,nan,4.0,4.425782372,4.425782372,nan,nan,4.0,2.704595363,2.387141883,4.422219307,7.78659612,7.78659612,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.8,0.488888889,0.502831489,2.0
