band_count_compound,block_families,block_ids,enough_levels,enough_levels_full,enough_levels_partial,match_d_mass,match_d_spacing,match_d_total,max_rel_delta_R_S1_Q,max_rel_delta_R_S2_S1,max_rel_delta_R_S3_S2,n_levels_sim,num_quark_blocks,run_id,s2_band_fraction_compound,s2_state_blocks,s2_state_compound,status,structure_tier_compound,structure_tier_min,target,template_name,label_structural,label,quark_block_count,reasons
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0001', 'quark_ud_const_block_0003', 'quark_ud_const_block_0009']",False,False,False,nan,nan,nan,0.26630145298034286,0.3919706689222077,0.0,0,3,336,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0008', 'quark_ud_const_block_0007', 'quark_ud_const_block_0006']",False,False,False,nan,nan,nan,0.5691740843426328,0.18999971997452064,0.0,0,3,337,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0001', 'quark_ud_const_block_0008', 'quark_ud_const_block_0002']",False,False,False,nan,nan,nan,0.45099367818872965,0.3431010091185292,0.0,0,3,338,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0003', 'quark_ud_const_block_0001', 'quark_s_const_block_0001']",False,False,False,nan,nan,nan,0.23118004564954775,0.5987482629940423,0.0,0,3,339,,"['none', 'none', 'latent']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0001', 'quark_s_const_block_0008', 'quark_ud_const_block_0008']",False,False,False,nan,nan,nan,0.37602711954203794,0.7263722184324165,0.0,0,3,340,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0002', 'quark_s_const_block_0009', 'quark_ud_const_block_0002']",False,False,False,nan,nan,nan,0.3195011422030448,0.31982910876097354,0.0,0,3,341,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0008', 'quark_s_const_block_0001', 'quark_ud_const_block_0003']",False,False,False,nan,nan,nan,0.4684683135114629,0.44240714830258876,0.0,0,3,342,,"['none', 'latent', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0001', 'quark_ud_const_block_0002', 'quark_s_const_block_0007']",False,False,False,nan,nan,nan,0.2058156044885955,0.389172852180011,0.0,0,3,343,,"['latent', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0006', 'quark_s_const_block_0001', 'quark_ud_const_block_0002']",False,False,False,nan,nan,nan,0.2443860210991861,0.5315088001645746,0.0,0,3,344,,"['none', 'latent', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0001', 'quark_ud_const_block_0006', 'quark_ud_const_block_0005']",False,False,False,nan,nan,nan,0.7008252994193457,0.5558651347448145,0.0,0,3,345,,"['latent', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0009', 'quark_ud_const_block_0004', 'quark_ud_const_block_0008']",False,False,False,nan,nan,nan,0.7356591372992388,0.516657542810011,0.0,0,3,346,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0008', 'quark_s_const_block_0006', 'quark_ud_const_block_0007']",False,False,False,nan,nan,nan,0.2965565734215871,0.15979697657662684,0.0,0,3,347,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0005', 'quark_ud_const_block_0001', 'quark_ud_const_block_0007']",False,False,False,nan,nan,nan,0.28696535822240077,0.48036831059811547,0.0,0,3,348,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0004', 'quark_s_const_block_0001', 'quark_ud_const_block_0006']",False,False,False,nan,nan,nan,0.7008252994193457,0.5483496339848912,0.0,0,3,349,,"['none', 'latent', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0001', 'quark_ud_const_block_0006', 'quark_s_const_block_0008']",False,False,False,nan,nan,nan,0.7008252994193457,0.6920036069649057,0.0,0,3,350,,"['latent', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0008', 'quark_s_const_block_0002', 'quark_ud_const_block_0008']",False,False,False,nan,nan,nan,0.3025352069186462,0.018621665924274666,0.0,0,3,351,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0008', 'quark_ud_const_block_0001', 'quark_ud_const_block_0010']",False,False,False,nan,nan,nan,0.6154222960947499,0.7263722184324165,0.0,0,3,352,,"['none', 'none', 'structural']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0003', 'quark_ud_const_block_0006', 'quark_ud_const_block_0008']",False,False,False,nan,nan,nan,0.7200828306685506,0.18999971997452064,0.0,0,3,353,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0008', 'quark_s_const_block_0003', 'quark_ud_const_block_0006']",False,False,False,nan,nan,nan,0.7200828306685506,0.18999971997452064,0.0,0,3,354,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0008', 'quark_s_const_block_0006', 'quark_ud_const_block_0002']",False,False,False,nan,nan,nan,0.45099367818872965,0.23302164694636335,0.0,0,3,355,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0004', 'quark_ud_const_block_0001', 'quark_s_const_block_0007']",False,False,False,nan,nan,nan,0.18023379005747647,0.5131749208610022,0.0,0,3,356,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0004', 'quark_s_const_block_0008', 'quark_s_const_block_0007']",False,False,False,nan,nan,nan,0.18023379005747647,0.6545511444121527,0.0,0,3,357,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0004', 'quark_s_const_block_0009', 'quark_ud_const_block_0005']",False,False,False,nan,nan,nan,0.5795715699476637,0.1997477015329807,0.0,0,3,358,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0003', 'quark_ud_const_block_0006', 'quark_ud_const_block_0005']",False,False,False,nan,nan,nan,0.6108650680985304,0.5558651347448145,0.0,0,3,359,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0001', 'quark_ud_const_block_0007', 'quark_s_const_block_0001']",False,False,False,nan,nan,nan,0.30557868106851344,0.44900502058540614,0.0,0,3,360,,"['latent', 'none', 'latent']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0004', 'quark_ud_const_block_0002', 'quark_ud_const_block_0009']",False,False,False,nan,nan,nan,0.7356591372992388,0.516657542810011,0.0,0,3,361,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0009', 'quark_s_const_block_0003', 'quark_ud_const_block_0001']",False,False,False,nan,nan,nan,0.24198995178939217,0.24169905308921233,0.0,0,3,362,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0003', 'quark_s_const_block_0007', 'quark_ud_const_block_0008']",False,False,False,nan,nan,nan,0.33072005759284107,0.3234915662161953,0.0,0,3,363,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0001', 'quark_ud_const_block_0003', 'quark_s_const_block_0007']",False,False,False,nan,nan,nan,0.23118004564954775,0.35308853948579727,0.0,0,3,364,,"['latent', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0005', 'quark_ud_const_block_0008', 'quark_ud_const_block_0004']",False,False,False,nan,nan,nan,0.5204980576825051,0.3148230127479712,0.0,0,3,365,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0009', 'quark_s_const_block_0009', 'quark_ud_const_block_0004']",False,False,False,nan,nan,nan,0.7356591372992388,0.5291238594517953,0.0,0,3,366,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0009', 'quark_ud_const_block_0005', 'quark_ud_const_block_0002']",False,False,False,nan,nan,nan,0.7120606020085071,0.6132040876870144,0.0,0,3,367,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0003', 'quark_s_const_block_0003', 'quark_ud_const_block_0009']",False,False,False,nan,nan,nan,0.019581132596193967,0.24169905308921233,0.0,0,3,368,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0001', 'quark_ud_const_block_0002', 'quark_s_const_block_0002']",False,False,False,nan,nan,nan,0.23790893567506832,0.43182681710355947,0.0,0,3,369,,"['latent', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0004', 'quark_s_const_block_0001', 'quark_s_const_block_0001']",False,False,False,nan,nan,nan,0.723005407574954,0.18620610138455848,0.0,0,3,370,,"['none', 'latent', 'latent']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0001', 'quark_s_const_block_0004', 'quark_s_const_block_0004']",False,False,False,nan,nan,nan,0.16374456459477907,0.20790653336525483,0.0,0,3,371,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0010', 'quark_ud_const_block_0004', 'quark_ud_const_block_0005']",False,False,False,nan,nan,nan,0.15448027517167923,0.1997477015329807,0.0,0,3,372,,"['structural', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0005', 'quark_s_const_block_0008', 'quark_ud_const_block_0008']",False,False,False,nan,nan,nan,0.6458031985325209,0.6197576709166002,0.0,0,3,373,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0002', 'quark_ud_const_block_0010', 'quark_s_const_block_0001']",False,False,False,nan,nan,nan,0.6723972436228042,0.389172852180011,0.0,0,3,374,,"['none', 'structural', 'latent']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0008', 'quark_ud_const_block_0005', 'quark_s_const_block_0003']",False,False,False,nan,nan,nan,0.7176987815402468,0.6462706950965115,0.0,0,3,375,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_s_const_block_0006', 'quark_ud_const_block_0007', 'quark_s_const_block_0004']",False,False,False,nan,nan,nan,0.2832103779158445,0.14973599154537628,0.0,0,3,376,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0003', 'quark_ud_const_block_0008', 'quark_ud_const_block_0007']",False,False,False,nan,nan,nan,0.3086395800722827,0.14826832874991722,0.0,0,3,377,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0007', 'quark_ud_const_block_0004', 'quark_ud_const_block_0002']",False,False,False,nan,nan,nan,0.7138989335640181,0.3229305597497891,0.0,0,3,378,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0001', 'quark_ud_const_block_0005', 'quark_ud_const_block_0001']",False,False,False,nan,nan,nan,0.6275758888339726,0.6054251262522198,0.0,0,3,379,,"['none', 'none', 'none']",,error,,2,proton,baryon_triangle,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
,"['quark_like', 'quark_like', 'quark_like']","['quark_ud_const_block_0003', 'quark_ud_const_block_0008', 'quark_ud_const_block_0009']",False,False,False,nan,nan,nan,0.4927498644321338,0.3919706689222077,0.0,0,3,380,,"['none', 'none', 'none']",,error,,2,proton,baryon_chain,REJECT_STRUCTURAL,NO,0,tier_below_min;s2_state_not_allowed;too_few_bands;too_few_quark_blocks;not_enough_levels_for_match;simulation_error
