run_id,best_target,best_d_total,structure_tier,s2_state,band_count_structural,band_count,lock_quality_Q,lock_quality_S1,lock_quality_S2,reasons,selection_config_path,selection_config_hash
669,xi_c_2645,0.2533858848307194,level1,none,1.0,1.0,0.9998266987437064,3.844029556615252e-05,0.00013486096072753243,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1595,delta_1900,0.1447104405881587,level1,none,1.0,1.0,0.9993717668174033,0.0005608548395599972,6.737834303681478e-05,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
353,delta_1600,0.359620260735865,level1,none,1.0,1.0,0.9995162849681908,0.0002502723387671678,0.00023344269304206825,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
371,delta_1930,0.13856100578597377,level1,none,2.0,2.0,0.9987514855166137,0.0002518832856901206,0.0009966311976961262,dof_grade_not_a;policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
303,lambda_c_2765,3.9161642259383593,level1,none,1.0,1.0,0.9995201003783101,8.212291357147262e-05,0.00039777670811844894,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1811,lambda_c_2625,0.5146008436932779,level1,none,1.0,1.0,0.9991861245988755,0.0001925614242229305,0.0006213139769016205,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1737,lambda_c_2625,0.22832449744501498,none,latent,1.0,1.0,0.00033524350721586907,0.9978157141430356,0.0018490423497485259,dof_grade_not_a;policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
840,lambda_c_2765,1.4161563174384348,level1,none,1.0,1.0,0.9995062511416436,0.00011325472859883662,0.00038049412975770555,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1555,delta_1950,0.17417629531647139,none,structural,1.0,1.0,1.6562521729736367e-10,0.0009726395707056368,0.9990273602636692,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1176,delta_1950,0.08815690563686292,level1,none,1.0,1.0,0.9995065230480638,5.199949051605351e-05,0.0004414774614202856,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
96,lambda_c_2765,0.36499647415003444,level1,none,1.0,1.0,0.9997912852471973,3.755502114332709e-05,0.00017115973165944572,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
