run_id,accepted,reasons,band_count,lock_quality_Q,structure_tier,d_total_best,selection_config_path,selection_config_hash
289,0,dof_grade_not_a;policy_rejected,2.0,0.9987106541164746,level1,0.11840138905329126,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
496,1,,1.0,0.9995889127044543,level1,0.35657209517139293,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
978,0,dof_grade_not_a,2.0,0.9997149153857958,level1,0.0031132228443341375,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1178,0,policy_rejected,1.0,0.9995093106278379,level1,0.6598193692018077,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1274,0,policy_rejected,1.0,0.9994125827080235,level1,0.9293004892069959,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
176,0,dof_grade_not_a,2.0,0.9985040368022773,level1,0.10435723728215757,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1499,0,policy_rejected,2.0,0.9997434786531827,level1,0.47000086933330365,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1929,0,dof_grade_not_a,1.0,0.9980646945004349,level1,2.976464251676777,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
814,0,policy_rejected,1.0,0.9991340988057104,level1,0.31691483135390197,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1142,0,policy_rejected,1.0,0.9996271334485146,level1,1.2478763972212377,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
